0,cartodb_id,pre,longitude,latitude
0101000020E6100000965C83C6E53853C005A6B2AC24624340,1187,92,-76.88902438,38.76674422
0101000020E61000004230FD01853853C083B111CA73624340,1221,92,-76.88311815,38.76915861
0101000020E6100000F4AFFE32CC3853C07A81E54A35624340,1222,92,-76.88746333,38.76725136
0101000020E610000036C7DA5BE13853C0C48C5B9224624340,1226,92,-76.88875481,38.76674108
0101000020E6100000D758FC85E23853C03A31987D26624340,1242,92,-76.88882589,38.76679964
0101000020E6100000B2ABA0D4E43853C0B436323443624340,1311,92,-76.88896671,38.7676759
0101000020E61000000D21009BA03853C0BECFE1EF51624340,1325,92,-76.88480258,38.76812552
0101000020E61000002EA6FC18313953C0301597BA16624340,1328,92,-76.89362168,38.76631863
0101000020E6100000B8EEFF462F3A53C06324FFBC3E6D4340,1184,91,-76.90913558,38.85347712
0101000020E61000006792FD98FB3953C07F8978EB7C6D4340,1219,91,-76.9059813,38.85537475
0101000020E610000090BDFF0B5B3A53C09FB8D221266D4340,1220,91,-76.91180706,38.8527262
0101000020E61000004EE59B0A443A53C0150CBE9B346D4340,1235,91,-76.91040292,38.85316798
0101000020E610000051AE211F913A53C083D668DE166D4340,1258,91,-76.91510752,38.8522604
0101000020E6100000AD1402B9443A53C0FC3A2EB2366D4340,1262,91,-76.9104445,38.85323169
0101000020E6100000213D450E913A53C0D0871D7C176D4340,1299,91,-76.9151035,38.8522792
0101000020E6100000356502D9063A53C0F27E37386C6D4340,1312,91,-76.90666795,38.8548651
0101000020E61000009E9FFBD5903A53C0830C0D59176D4340,1314,91,-76.91509008,38.85227502
0101000020E6100000F9C57CAB3B3A53C021B138F7326D4340,1335,91,-76.90989196,38.85311785
0101000020E6100000CA9000C11E3A53C0BEC668FC466D4340,1341,91,-76.90812707,38.85372882
0101000020E610000003BCFDA04B3C53C0BA645E3F2B6A4340,1175,90,-76.94211602,38.82944481
0101000020E61000000CAEFBBFD13C53C0BB9D7DE541694340,1202,90,-76.95030212,38.8223235
0101000020E6100000447AFE72B53C53C08626C3D06E694340,1209,90,-76.94857478,38.82369432
0101000020E61000004A42015FBA3C53C057D568C579694340,1210,90,-76.94887519,38.82402866
0101000020E6100000145BFFB6803C53C069D2F932C9694340,1224,90,-76.94535613,38.82645261
0101000020E6100000D95A046B813C53C001FBA6B8C3694340,1243,90,-76.94539905,38.82628544
0101000020E6100000840F044C093D53C02375D05F47694340,1247,90,-76.95369244,38.82249067
0101000020E61000006D9F7EE53B3C53C00A3A3156616A4340,1293,90,-76.94115579,38.83109548
0101000020E6100000A605B332AF3C53C038B18F677A694340,1323,90,-76.94819324,38.82404799
0101000020E61000004EC3435A9B3E53C0AC33215AE97D4340,1173,89,-76.97823197,38.98368384
0101000020E610000029FC8479F03E53C084CE946B447E4340,1180,89,-76.98342741,38.98646302
0101000020E6100000B025BB04AD3E53C08A100D41C47D4340,1181,89,-76.97931021,38.9825517
0101000020E6100000532E85EE2F3F53C0B855B549EA7E4340,1182,89,-76.98730052,38.9915249
0101000020E6100000325CDBE39E3E53C06F44BD01627D4340,1186,89,-76.97844788,38.97955343
0101000020E6100000EC3005EF543F53C0FF7BAEBED37E4340,1189,89,-76.98955894,38.99083694
0101000020E6100000DF7D02E6A93E53C004EE929BD57D4340,1204,89,-76.97911978,38.98308129
0101000020E6100000BB5BFEE8003F53C0AE61E9F04E7E4340,1207,89,-76.98443055,38.98678409
0101000020E6100000CBDD0096093E53C010FFB816107E4340,1208,89,-76.96933508,38.98486599
0101000020E61000003AAFB14B543E53C030BC92E4B97E4340,1212,89,-76.973895,38.990048
0101000020E61000000D24411BAD3E53C0A1457C48F47D4340,1214,89,-76.97931558,38.98401743
0101000020E61000000D24411BAD3E53C0A1457C48F47D4340,1215,89,-76.97931558,38.98401743
0101000020E61000008775FC7A323F53C044D70958C07E4340,1223,89,-76.98745608,38.99024487
0101000020E610000016D45C13773E53C08A1280C1E67D4340,1233,89,-76.9760178,38.98360461
0101000020E610000036EDFF6F2E3F53C0D5F25E10EC7E4340,1237,89,-76.98720932,38.9915791
0101000020E61000005308A2F6343F53C02FE3BFA3BA7E4340,1238,89,-76.98760763,38.99007079
0101000020E61000006314FC1D273E53C0E123A466F67D4340,1249,89,-76.97113752,38.98408206
0101000020E610000078B5FDA7323F53C05DBB5928BE7E4340,1257,89,-76.98746681,38.99017815
0101000020E61000004DC24320303E53C068F45954FA7D4340,1264,89,-76.97168738,38.98420195
0101000020E6100000CC00FEC6AA3E53C0A6C7009AD27D4340,1265,89,-76.97917342,38.98298955
0101000020E6100000CC00FEC6AA3E53C0A6C7009AD27D4340,1266,89,-76.97917342,38.98298955
0101000020E610000016B4FB1B553F53C09B5C0849D17E4340,1268,89,-76.98956966,38.99076188
0101000020E610000003CC0040233E53C0C03E3A75E57D4340,1277,89,-76.97090149,38.983565
0101000020E61000005425048A9C3E53C08FEBB676E87D4340,1278,89,-76.97830439,38.98365673
0101000020E61000007C530561B63E53C00341C228EF7D4340,1279,89,-76.97988153,38.98386106
0101000020E6100000D2A2041E543E53C0B9684CB1B87E4340,1281,89,-76.97388411,38.99001137
0101000020E6100000C48C5B92243F53C0F7248F2B1E7F4340,1282,89,-76.98660716,38.99310822
0101000020E61000007EC34483543E53C0E87B1532BA7E4340,1284,89,-76.97390825,38.99005724
0101000020E61000007CCAF7ADD23E53C050C1864C1E7E4340,1286,89,-76.98160886,38.98529965
0101000020E610000069F5FED4323F53C04BD01DCCBF7E4340,1287,89,-76.98747754,38.99022819
0101000020E6100000E979FD6ACA3E53C0BE55325B0D7E4340,1288,89,-76.98110461,38.9847826
0101000020E6100000BDD4BE6F323F53C0FEFFCDC5BE7E4340,1296,89,-76.9874534,38.99019692
0101000020E61000003AD6FF18FE3E53C09479164A477E4340,1297,89,-76.98425889,38.98655058
0101000020E6100000E6BDDEBBD53E53C03F86968E1C7E4340,1302,89,-76.98179528,38.98524649
0101000020E61000008E1B0270013F53C03FC9BA0B567E4340,1305,89,-76.98446274,38.98700091
0101000020E610000019710168543F53C04D6CDB83D27E4340,1306,89,-76.98952675,38.99079941
0101000020E6100000AD0142D2043F53C073254C625A7E4340,1307,89,-76.98466927,38.9871333
0101000020E6100000FC2F7CE9523F53C0CA6FD1C9D27E4340,1316,89,-76.98943555,38.99080775
0101000020E61000002F6E40D7003E53C0D875B9D2FC7D4340,1320,89,-76.96880132,38.98427805
0101000020E6100000739981674E3E53C0A0B50D69F57D4340,1321,89,-76.97353542,38.98405183
0101000020E6100000B18EFC246B3E53C0E698EAD16D7E4340,1322,89,-76.97528958,38.98772644
0101000020E6100000E38CFE23D53E53C03F86968E1C7E4340,1332,89,-76.98175907,38.98524649
0101000020E610000041DD7A2C013F53C0FB3139F74F7E4340,1336,89,-76.98444664,38.98681536
0101000020E61000003E473F75073F53C0A478CF60577E4340,1340,89,-76.9848302,38.98704157
0101000020E6100000CD883D7AE43E53C08151721C327E4340,1342,89,-76.98269516,38.98590427
0101000020E61000000C331B01283F53C0D122DBF97E7E4340,1374,89,-76.98681667,38.98825
0101000020E61000000113B875373F53C0828B1535987E4340,1375,89,-76.98776,38.98902
0101000020E6100000EC3005EF543F53C07A7696ACCC7E4340,1376,89,-76.98955894,38.99062116
0101000020E6100000EC3005EF543F53C07A7696ACCC7E4340,1377,89,-76.98955894,38.99062116
0101000020E6100000655C8A0E353F53C02355A9132F7E4340,1378,89,-76.98761333,38.98581167
0101000020E6100000EF1EA0FB723F53C045132862117F4340,1379,89,-76.991393,38.992718
0101000020E6100000D461855B3E3F53C05E143DF0317E4340,1380,89,-76.988181,38.985899
0101000020E6100000AAAE2A98443F53C04A5E9D63407E4340,1381,89,-76.98856167,38.98634
0101000020E6100000A4E89A2CA24053C0D044D8F0F47E4340,1453,89,-77.00989833,38.99185
0101000020E6100000A8AF0009773F53C018E5A1080C7F4340,1456,89,-76.99164033,38.99255474
0101000020E6100000557E00EF304053C0EB63705A917F4340,1463,89,-77.00298667,38.99662333
0101000020E6100000C4298C906E4053C0C52BDE02687F4340,1469,89,-77.00674833,38.99536167
0101000020E610000076E37A67B63F53C000137ECA2D804340,1476,89,-76.99550807,39.00139743
0101000020E61000002D0E04543A4053C006E4011BC67F4340,1505,89,-77.00356007,38.9982332
0101000020E61000008FC63E54DC3F53C076596509DF7F4340,1506,89,-76.99782282,38.99899404
0101000020E61000003DA1114B8E3F53C010095BC3F77F4340,1507,89,-76.99305989,38.99974863
0101000020E61000008B58FE5B8D3F53C00F92CBA0567F4340,1518,89,-76.99300289,38.99483118
0101000020E6100000C8ACC544964053C0FEE63025337F4340,1519,89,-77.00917167,38.99374833
0101000020E610000090190346B23F53C094409479F57F4340,1520,89,-76.99525595,38.9996788
0101000020E610000090190346B23F53C094409479F57F4340,1521,89,-76.99525595,38.9996788
0101000020E6100000D6C4025F114053C02CDD9712CD7F4340,1526,89,-77.00106025,38.99844582
0101000020E6100000A4DBF91B004053C01D48ACFFD27F4340,1527,89,-77.00000667,38.99862667
0101000020E6100000A4DBF91B004053C01D48ACFFD27F4340,1528,89,-77.00000667,38.99862667
0101000020E6100000D1D404B4614053C0BD30808D777F4340,1620,89,-77.00596333,38.99583596
0101000020E6100000A597FF2D144053C04826753CC57F4340,1625,89,-77.00123167,38.99820667
0101000020E61000004169C1EE284053C024456458C57F4340,1631,89,-77.00249833,38.99821
0101000020E6100000738577B9883F53C02C2B4D4A417F4340,1633,89,-76.99272,38.99418
0101000020E61000009B9B04A9333D53C0C7D82A3D2A6D4340,1170,88,-76.95627809,38.85285153
0101000020E6100000D9A2FDF6123D53C06A394C0BC96C4340,1171,88,-76.95428252,38.84988538
0101000020E61000007E470160043D53C023BEB088A36C4340,1177,88,-76.95339203,38.84874066
0101000020E610000023EC04C9F53C53C0A5D40C46786C4340,1178,88,-76.95250154,38.84742046
0101000020E61000005467DE3F903C53C067369FA5716B4340,1193,88,-76.94630429,38.83940573
0101000020E61000002C0DFCA8063D53C07426D0D4A96C4340,1225,88,-76.9535315,38.84893284
0101000020E6100000730EBF17F63C53C003DC5E986D6C4340,1228,88,-76.95252031,38.84709458
0101000020E61000001097FB68A13C53C0382992D0926B4340,1229,88,-76.94735169,38.84041793
0101000020E61000000D113F181B3D53C06F2EBC9AD56C4340,1230,88,-76.95477873,38.85026869
0101000020E61000000D113F181B3D53C06F2EBC9AD56C4340,1231,88,-76.95477873,38.85026869
0101000020E61000006CDA7BA7783D53C0CEC27D680F6D4340,1232,88,-76.96048915,38.85203272
0101000020E61000002CE1014C363D53C0D4B430B0B36C4340,1236,88,-76.95643902,38.84923365
0101000020E61000006ACCFB6A543C53C030ABE253A16B4340,1239,88,-76.94265246,38.84086083
0101000020E610000082BB3F20C83C53C04E26D13FFF6B4340,1240,88,-76.94971472,38.84372709
0101000020E61000005824FD28F03C53C08EAC3E4F6A6C4340,1244,88,-76.95215821,38.84699431
0101000020E61000006F675F79903C53C054FEB5BC726B4340,1245,88,-76.946318,38.839439
0101000020E610000097E7FB88633C53C0C0EF7C92FD6A4340,1261,88,-76.94357514,38.83586341
0101000020E61000008337FF0AB43C53C0E24A87985C6B4340,1270,88,-76.94848895,38.8387633
0101000020E61000007292FF2C0A3D53C086A56882B46C4340,1292,88,-76.95374608,38.84925871
0101000020E6100000E3FF8EA8503D53C0DAACFA5C6D6D4340,1313,88,-76.958048,38.8549
0101000020E61000000E15E3FC4D3C53C02D211FF46C6A4340,1315,88,-76.94226,38.83145
0101000020E61000003DB2FB86B03C53C0B85295D7C66B4340,1324,88,-76.94827437,38.84200568
0101000020E6100000BAFC03BCB73C53C06EEC02F3CA6B4340,1329,88,-76.94871426,38.84213102
0101000020E6100000BAFC03BCB73C53C06EEC02F3CA6B4340,1330,88,-76.94871426,38.84213102
0101000020E6100000E3E13D07963C53C0BBBB29406F6B4340,1338,88,-76.946657,38.8393326
0101000020E61000000675FCDD5C3953C0A8FF8BEB88714340,1168,87,-76.89629316,38.88699097
0101000020E6100000812360F8F13853C02529E1F09F714340,1185,87,-76.88976869,38.88769351
0101000020E610000085EFFD0D5A3953C09C8280A588714340,1188,87,-76.8961215,38.88698262
0101000020E6100000FA7103575C3953C09561FD1B8B714340,1195,87,-76.89626098,38.88705778
0101000020E6100000FA7103575C3953C0A8FF8BEB88714340,1199,87,-76.89626098,38.88699097
0101000020E610000066A77A8D783953C08817C06B82714340,1301,87,-76.89798295,38.88679263
0101000020E6100000344205A8653953C05AF0C3BD89714340,1317,87,-76.89682961,38.88701603
0101000020E61000005BBAFE34603953C063A8D4368F714340,1372,87,-76.89649701,38.88718305
0101000020E6100000E8E1806D2F3953C0A73D670397714340,1373,87,-76.89351976,38.88742106
0101000020E610000008C603C275C452C0F10AC887EE2F4340,1091,86,-75.06968737,38.37446687
0101000020E61000005F4B23C12FC452C0407583D3C8314340,1101,86,-75.0654147,38.38894123
0101000020E61000003541D47D80C452C004AE2B66842F4340,1102,86,-75.0703425,38.371228
0101000020E6100000902C811020C452C0932720581B324340,1103,86,-75.06445706,38.39145948
0101000020E610000093E5A05B5AC452C089E71148AE304340,1104,86,-75.06801501,38.38031865
0101000020E6100000FCB4407136C452C095076D6296314340,1105,86,-75.0658229,38.38740187
0101000020E6100000A103FD4B73C452C0DA51DEBFE02F4340,1107,86,-75.06953716,38.37404631
0101000020E6100000F33D020371C452C0338ECB971B304340,1118,86,-75.06939769,38.37584207
0101000020E61000000DD8FE635BC452C0FB41D96BAC304340,1119,86,-75.06807804,38.38026188
0101000020E61000000EDCFD0181C452C0E1AB2536822F4340,1126,86,-75.07037401,38.37116124
0101000020E6100000ABD6FCD77DC452C0FB7CADAEB72F4340,1130,86,-75.07018089,38.37279304
0101000020E61000004F16A52176C452C079985187F02F4340,1133,86,-75.06971017,38.37452785
0101000020E6100000D92FD09C52C452C064062AE3DF304340,1137,86,-75.06754227,38.3818325
0101000020E6100000759E047883C452C0FE2E2AB1842F4340,1140,86,-75.07052422,38.37123694
0101000020E610000029AA650853C452C02CC71AE4E4304340,1141,86,-75.06756792,38.3819852
0101000020E610000051CEC43245C452C01BBBE1CA1B314340,1142,86,-75.06672353,38.38366066
0101000020E6100000F956FBA636C452C063C4F47379314340,1145,86,-75.06583571,38.38651895
0101000020E610000009BE505D4CC452C09619FC1EF1304340,1146,86,-75.06716092,38.38235843
0101000020E6100000EF5701BE5BC452C0609865B2AC304340,1162,86,-75.0680995,38.38027029
0101000020E61000005964645E01C452C01C33FDD0D4324340,1090,85,-75.06258354,38.39711964
0101000020E61000001C79FFA3DFC352C035FB8F8EA3334340,1095,85,-75.06052494,38.40342886
0101000020E61000001C79FFA3DFC352C035FB8F8EA3334340,1096,85,-75.06052494,38.40342886
0101000020E6100000E03E7ADCDAC352C04DD6C995D1334340,1106,85,-75.06023323,38.40483353
0101000020E610000070B703F902C452C07EBB1557CF324340,1113,85,-75.06268144,38.39695252
0101000020E61000008E279BD5EFC352C071FFB2F739334340,1125,85,-75.06151333,38.40020653
0101000020E610000030FD01C5BEC352C07F626C3A65344340,1127,85,-75.05851865,38.40933924
0101000020E610000037D8827BF1C352C0DCD1A4B93A334340,1138,85,-75.06161392,38.40022965
0101000020E61000005585698C14C452C023F59ECA69324340,1149,85,-75.06375418,38.3938535
0101000020E61000006CD102B4EDC352C08573B27941334340,1166,85,-75.06138325,38.40043565
0101000020E6100000EF746351C3C352C04361C4FC64344340,1644,85,-75.05879626,38.40933189
0101000020E61000004FC8310694C352C0BCA79B5985364340,1086,84,-75.05590968,38.42594452
0101000020E61000004FC8310694C352C0BCA79B5985364340,1087,84,-75.05590968,38.42594452
0101000020E61000004FC8310694C352C0BCA79B5985364340,1088,84,-75.05590968,38.42594452
0101000020E61000008C4C7E937FC352C0F652047A59374340,1094,84,-75.05466163,38.43241811
0101000020E61000005C39FF9F98C352C07637708331364340,1097,84,-75.05619049,38.42338603
0101000020E61000004314DDC49AC352C0AFDACA8529364340,1099,84,-75.05632135,38.42314217
0101000020E6100000BE7362EE9EC352C058AB3431F6354340,1100,84,-75.05657539,38.42157569
0101000020E610000070E6FCB98DC352C0C8B3AAA9D5364340,1109,84,-75.0555253,38.42839547
0101000020E6100000705D31237CC352C05A91C11FB8374340,1111,84,-75.05445175,38.43530652
0101000020E6100000826301D98CC352C069D983DED5364340,1112,84,-75.05547166,38.42840177
0101000020E61000003000012979C352C02F03C6E1E9374340,1116,84,-75.05427003,38.43682501
0101000020E61000005A9444BC96C352C0BC30E3B732364340,1136,84,-75.05607516,38.4234228
0101000020E61000000490779A8EC352C0429605137F364340,1144,84,-75.05557882,38.425753
0101000020E6100000E0803BF56DC352C05923925381384340,1147,84,-75.0535863,38.44144673
0101000020E6100000E0803BF56DC352C05923925381384340,1148,84,-75.0535863,38.44144673
0101000020E6100000B66B003E91C352C020D1E37B6F364340,1153,84,-75.05573988,38.42527722
0101000020E6100000EF60FEE98AC352C0C6198180CE364340,1157,84,-75.05535364,38.42817694
0101000020E6100000277602D4B33753C09BFA2755AE7A4340,1077,83,-76.87035084,38.95844521
0101000020E61000005918BF7CB43753C02FDDE2E9AE7A4340,1079,83,-76.87039107,38.95846294
0101000020E61000004C5CBF47DA3753C0D7BABB6B5C7A4340,1080,83,-76.87269777,38.95594546
0101000020E6100000B7BBFF76B63753C07D9F3FA77F7A4340,1082,83,-76.87051177,38.95702067
0101000020E610000075097F6D9A3753C01A1517CB9D7A4340,1083,83,-76.86880052,38.95794047
0101000020E61000003711054CC33753C0B267CF656A7A4340,1174,83,-76.87129498,38.956372
0101000020E6100000113F7B05D43853C07AB747A963794340,1076,82,-76.88794076,38.94835392
0101000020E6100000D32404EDC63853C00CF6155A0C7A4340,1078,82,-76.88714147,38.95350195
0101000020E61000005C6984443B3853C00BD1638CF6794340,1081,82,-76.87861741,38.95283656
0101000020E6100000EE9904F3C03853C0E94359F089794340,1172,82,-76.88677669,38.94952206
0101000020E6100000EF8D842A733853C06006001AE7794340,1253,82,-76.88202918,38.95236516
0101000020E6100000B8395B61B63853C03929AB6DB3794340,1263,82,-76.88613161,38.95078822
0101000020E6100000401382D1BC3853C01E876643A3794340,1310,82,-76.88652456,38.9502949
0101000020E61000008623C46CB43853C0E267AF80BA794340,1334,82,-76.88601226,38.95100411
0101000020E610000012DEFD75D73553C0909614692C8C4340,1068,81,-76.84127569,39.0951053
0101000020E6100000050300AE813553C099C2BD11618C4340,1069,81,-76.83604002,39.09671232
0101000020E6100000432EC42CAC3553C0623785F8348C4340,1070,81,-76.83863372,39.09536654
0101000020E61000002E57FD19F73553C083DF23EEF38B4340,1071,81,-76.84320688,39.09338166
0101000020E61000002FAAC10BCD3553C05B86EE482B8C4340,1072,81,-76.84064001,39.09507095
0101000020E6100000351F0006FC3553C0991EC14BF88B4340,1073,81,-76.84350729,39.09351489
0101000020E6100000D9E8FFC9DD3553C0EFA6DFAE2C8C4340,1074,81,-76.84166193,39.09511362
0101000020E61000000A12FCEBAC3553C02E94E923328C4340,1075,81,-76.83867931,39.09528016
0101000020E61000002C1D6272193D53C05B41F420147B4340,1043,80,-76.95467815,38.96155178
0101000020E6100000670EC5F4AF3C53C0C635FC76AB7B4340,1044,80,-76.94823951,38.96617019
0101000020E61000005C82BEBACB3C53C079ECC26A877B4340,1051,80,-76.94993466,38.9650701
0101000020E61000008C2CFC8DF43C53C0703E96BABB7B4340,1053,80,-76.95242643,38.96666653
0101000020E6100000D67204FC1C3D53C0D6EE2E820C7B4340,1056,80,-76.95489407,38.96131923
0101000020E6100000C216FD99E83C53C07464FE34627B4340,1066,80,-76.95169687,38.96393454
0101000020E61000000F1625534B3D53C09C7DEDB2C27B4340,1042,79,-76.95772246,38.96687924
0101000020E6100000E57DFBBE683D53C0EBE2361AC07B4340,1045,79,-76.95951819,38.9668
0101000020E6100000F1E01F9D973D53C0EFEC86C8C47B4340,1047,79,-76.96237877,38.96694285
0101000020E61000006F8403294A3D53C067FCF31BC37B4340,1048,79,-76.95765138,38.96689176
0101000020E6100000BA44FD47493D53C04FDEF050CE7B4340,1055,79,-76.95759773,38.96723377
0101000020E6100000AB84FE74493D53C0DC1C9DA9C67B4340,1061,79,-76.95760846,38.9670002
0101000020E6100000840C05E84E3D53C06F545D76BE7B4340,1062,79,-76.95794106,38.96674995
0101000020E6100000BE2AFE8C5E3D53C09BBBA7BCE77B4340,1063,79,-76.95889592,38.96800955
0101000020E6100000B7ABC22C953D53C00DAA0D4EC47B4340,1065,79,-76.96222991,38.96692825
0101000020E6100000874F7CAD723D53C03B70AD7AE97B4340,1067,79,-76.96012437,38.96806272
0101000020E6100000247D7B53E83F53C0E311818F66684340,1036,78,-76.99855506,38.8156299
0101000020E6100000498A025C144053C0166A4DF30E694340,1179,78,-77.00124264,38.82076875
0101000020E6100000CB9A3F430B4053C07C83AB1302694340,1260,78,-77.00068742,38.82037588
0101000020E6100000D2DE011AFC3F53C046BB44D4C8684340,1276,78,-76.99976206,38.81862882
0101000020E6100000C5C3BD2AFE3F53C060217365D0684340,1303,78,-76.99988812,38.81885975
0101000020E61000004F0240BAFD3F53C060217365D0684340,1308,78,-76.9998613,38.81885975
0101000020E6100000558DFBE2144053C01089292E1A694340,1309,78,-77.00127482,38.82111146
0101000020E6100000A6C7009A124053C02549840414694340,1337,78,-77.00113535,38.82092339
0101000020E610000051A7FA9DFF3F53C0DFC6242BD8684340,1339,78,-76.99997663,38.81909694
0101000020E61000004EC9833EA2F552C07F654A9036CF4340,1027,77,-75.8380276,39.61885265
0101000020E6100000C9867F22A0F552C047F90F0AC6CE4340,1028,77,-75.83789885,39.61541868
0101000020E610000081E7FFD18EF552C07FFA6C7064CE4340,1029,77,-75.83684206,39.61244016
0101000020E6100000A9FF837AC0F552C0EF51451239CE4340,1033,77,-75.83987296,39.61111668
0101000020E61000009E9C5F9C91F552C0C662C4D365CE4340,1034,77,-75.83701238,39.61248252
0101000020E6100000D369FE145E2E53C045FB505027B04340,961,75,-76.72449231,39.37619976
0101000020E6100000E40BFF8E4D2E53C0D4D898B603B04340,968,75,-76.7234838,39.37511332
0101000020E6100000F3A20269372E53C092F6D424D7AF4340,979,75,-76.72213197,39.37375317
0101000020E61000003E60FD237C2E53C0F60E12FD35B04340,1007,75,-76.72632694,39.3766476
0101000020E61000003E60FD237C2E53C0F60E12FD35B04340,1008,75,-76.72632694,39.3766476
0101000020E61000008779038A602053C0CDF6118D28A94340,177,74,-76.50589228,39.32155002
0101000020E6100000FDAE5B46622053C060F536EC2DA94340,180,74,-76.50599822,39.32171395
0101000020E610000027A5FB94BE2053C06EABD52ED8A84340,190,74,-76.5116322,39.31909738
0101000020E610000015DAFF21B92053C018F06C6ED0A84340,199,74,-76.51129961,39.31886082
0101000020E6100000304F0028B32053C080F4C961E2A84340,202,74,-76.51093483,39.31940863
0101000020E6100000CE50FDFF8F2053C0CDF6118D28A94340,942,74,-76.50878906,39.32155002
0101000020E61000008DB501D0CF2E53C018989151D0A24340,930,73,-76.73143387,39.27198238
0101000020E61000000F61FC342E2F53C09E76BEC0A8A24340,931,73,-76.73719525,39.27077493
0101000020E6100000064304B9D72E53C08F4D3440D0A24340,955,73,-76.73191667,39.27198031
0101000020E61000004FFCFFD5F62E53C0FD007BB7BFA24340,958,73,-76.73381567,39.27147573
0101000020E610000050B120830B2F53C0667E5E86B9A24340,959,73,-76.73507765,39.27128677
0101000020E610000074E5BBADD72E53C08B9A7D58CEA24340,960,73,-76.73191398,39.27192217
0101000020E6100000FE7303CBF22E53C03D0CEF6AA0A24340,987,73,-76.73356891,39.27052056
0101000020E61000002EE87B15723053C09BB614CAA1B34340,821,72,-76.75696313,39.40337492
0101000020E6100000363CBD52D63053C0C70C75D428B44340,863,72,-76.76308125,39.40749603
0101000020E6100000DA670035963053C04FA9F9C7CEB34340,864,72,-76.75916791,39.40474796
0101000020E6100000CEC87B30843053C06BFB70F3BAB34340,870,72,-76.7580682,39.40414279
0101000020E610000091D10149183153C0DA8BAA57F8B34340,893,72,-76.76710725,39.40601631
0101000020E61000002DF7FA417A3053C027AA12C0A8B34340,938,72,-76.75746202,39.40358735
0101000020E61000004B260230B93053C0839D493800B44340,948,72,-76.76130295,39.40625671
0101000020E6100000BCE4032BDC3053C0EE9579AB2EB44340,995,72,-76.76343799,39.40767425
0101000020E6100000B5F9030EF62453C00A9BE89027B14340,855,71,-76.57751799,39.38401996
0101000020E61000009716DCAC0D2553C02A826A49E8B04340,858,71,-76.57895967,39.38208883
0101000020E6100000334D3BA9ED2453C0826962CB3CB14340,911,71,-76.57700568,39.3846678
0101000020E6100000718E7C56002553C0A8309D7343B14340,962,71,-76.57814562,39.38487096
0101000020E6100000CEB5FD65162553C071B43E4052B04340,973,71,-76.57949209,39.3775101
0101000020E6100000EC35FB0B162553C0693AF9FCC9B04340,977,71,-76.57947063,39.38116419
0101000020E610000035A4FE38E92453C065FDC98C75B14340,1004,71,-76.57673478,39.38639984
0101000020E61000000A5E3EA3BE1D53C0D3DB9F8B06A84340,826,70,-76.4647606,39.31269975
0101000020E6100000E78EFE97EB1D53C0D54A95E6DEA74340,838,70,-76.4675045,39.31148989
0101000020E6100000EB3F841B9D1D53C00E2C68D629A84340,909,70,-76.46271408,39.31377678
0101000020E61000000153C4F1951D53C02244E8563EA84340,947,70,-76.46227688,39.31440245
0101000020E610000005FD6410C81D53C09B3A8F8AFFA74340,1003,70,-76.46533594,39.312486
0101000020E61000008227A1B2293453C05B4BD8E94DB94340,818,69,-76.81504503,39.44769023
0101000020E61000003A096313723453C0F3940F20C7B94340,819,69,-76.81946263,39.45138932
0101000020E61000001BAE61C8623453C0278ACA65A7B94340,822,69,-76.81852922,39.45042107
0101000020E6100000E486005C203453C0040BF52E3DB94340,877,69,-76.81447506,39.44717967
0101000020E6100000C3201B0E6C3453C0309DF77BB9B94340,901,69,-76.81909516,39.45097303
0101000020E6100000FEFB00621A3453C02697F71F36B94340,915,69,-76.81411028,39.44696426
0101000020E6100000BDD1BF0B383453C0BFB65DEC66B94340,920,69,-76.81592077,39.44845347
0101000020E6100000EF3181F01B3353C0CD6CA1759EB74340,817,68,-76.79858029,39.4345233
0101000020E61000004876001FD73253C0080DD4942AB74340,820,68,-76.79437995,39.43098698
0101000020E61000006C30C3352D3353C0CF2DD74FBDB74340,823,68,-76.7996344,39.43546484
0101000020E61000001F09A0BD1F3353C081CD3978A6B74340,840,68,-76.7988123,39.43476775
0101000020E61000005E02017C013353C0BE171D9875B74340,841,68,-76.7969656,39.43327619
0101000020E6100000744ABC135E3353C0074997E508B84340,862,68,-76.80261701,39.43777151
0101000020E610000094EC0188F53253C01F245525DBB74340,869,68,-76.79623604,39.4363753
0101000020E610000032E800985D3353C0916CC73708B84340,890,68,-76.80258751,39.43775079
0101000020E6100000437783471F3353C03B2BF56EA4B74340,941,68,-76.79878414,39.43470561
0101000020E61000007DA2A135F53253C0605EFC4450B74340,1005,68,-76.7962164,39.43213713
0101000020E6100000ED5FFEAF1F1D53C0B686CE42EDA84340,812,67,-76.45505905,39.31974063
0101000020E61000002B1601463E1D53C080F4C961E2A84340,928,67,-76.45692587,39.31940863
0101000020E61000003E9A03671D1D53C0B2C5873CF6A84340,945,67,-76.45491958,39.32001454
0101000020E61000003E9A03671D1D53C0B2C5873CF6A84340,946,67,-76.45491958,39.32001454
0101000020E6100000166C0290031D53C0CA7700F617A94340,994,67,-76.45334244,39.32104373
0101000020E610000025523F14B12653C03831A0EE6EB34340,811,66,-76.60455805,39.40182288
0101000020E6100000FDEAFD88972653C01729D6A181B34340,813,66,-76.60299897,39.40239356
0101000020E6100000A95704DE8D2653C0E402869B42B34340,814,66,-76.60240889,39.4004702
0101000020E61000000CABFC5B972653C0BCC3F541F9B24340,815,66,-76.60298824,39.39823174
